#Coordinate, 61.46667_2.16667
YY,MM,DD,HH,Min,CD317,CS317
1985,10,21,15,40,NaN,NaN
1985,10,21,15,50,NaN,NaN
1985,10,21,16,00,NaN,NaN
1985,10,21,16,10,NaN,NaN
1985,10,21,16,20,NaN,NaN
1985,10,21,16,30,NaN,NaN
1985,10,21,16,40,NaN,NaN
1985,10,21,16,50,NaN,NaN
1985,10,21,17,00,NaN,NaN
1985,10,21,17,10,NaN,NaN
1985,10,21,17,20,NaN,NaN
1985,10,21,17,30,NaN,NaN
1985,10,21,17,40,NaN,NaN
1985,10,21,17,50,NaN,NaN
1985,10,21,18,00,NaN,NaN
1985,10,21,18,10,NaN,NaN
1985,10,21,18,20,NaN,NaN
1985,10,21,18,30,NaN,NaN
1985,10,21,18,40,NaN,NaN
1985,10,21,18,50,NaN,NaN
1985,10,21,19,00,NaN,NaN
1985,10,21,19,10,NaN,NaN
1985,10,21,19,20,NaN,NaN
1985,10,21,19,30,NaN,NaN
1985,10,21,19,40,NaN,NaN
1985,10,21,19,50,NaN,NaN
1985,10,21,20,00,NaN,NaN
1985,10,21,20,10,NaN,NaN
1985,10,21,20,20,NaN,NaN
1985,10,21,20,30,NaN,NaN
1985,10,21,20,40,NaN,NaN
1985,10,21,20,50,NaN,NaN
1985,10,21,21,00,NaN,NaN
1985,10,21,21,10,NaN,NaN
1985,10,21,21,20,NaN,NaN
1985,10,21,21,30,NaN,NaN
1985,10,21,21,40,NaN,NaN
1985,10,21,21,50,NaN,NaN
1985,10,21,22,00,NaN,NaN
1985,10,21,22,10,NaN,NaN
1985,10,21,22,20,NaN,NaN
1985,10,21,22,30,NaN,NaN
1985,10,21,22,40,NaN,NaN
1985,10,21,22,50,NaN,NaN
1985,10,21,23,00,NaN,NaN
1985,10,21,23,10,NaN,NaN
1985,10,21,23,20,NaN,NaN
1985,10,21,23,30,NaN,NaN
1985,10,21,23,40,NaN,NaN
1985,10,21,23,50,NaN,NaN
1985,10,22,0,00,NaN,NaN
1985,10,22,0,10,NaN,NaN
1985,10,22,0,20,NaN,NaN
1985,10,22,0,30,NaN,NaN
1985,10,22,0,40,NaN,NaN
1985,10,22,0,50,NaN,NaN
1985,10,22,1,00,NaN,NaN
1985,10,22,1,10,NaN,NaN
1985,10,22,1,20,NaN,NaN
1985,10,22,1,30,NaN,NaN
1985,10,22,1,40,NaN,NaN
1985,10,22,1,50,NaN,NaN
1985,10,22,2,00,NaN,NaN
1985,10,22,2,10,NaN,NaN
1985,10,22,2,20,NaN,NaN
1985,10,22,2,30,NaN,NaN
1985,10,22,2,40,NaN,NaN
1985,10,22,2,50,NaN,NaN
1985,10,22,3,00,NaN,NaN
1985,10,22,3,10,NaN,NaN
1985,10,22,3,20,NaN,NaN
1985,10,22,3,30,NaN,NaN
1985,10,22,3,40,NaN,NaN
1985,10,22,3,50,NaN,NaN
1985,10,22,4,00,NaN,NaN
1985,10,22,4,10,NaN,NaN
1985,10,22,4,20,NaN,NaN
1985,10,22,4,30,NaN,NaN
1985,10,22,4,40,NaN,NaN
1985,10,22,4,50,NaN,NaN
1985,10,22,5,00,NaN,NaN
1985,10,22,5,10,NaN,NaN
1985,10,22,5,20,NaN,NaN
1985,10,22,5,30,NaN,NaN
1985,10,22,5,40,NaN,NaN
1985,10,22,5,50,NaN,NaN
1985,10,22,6,00,NaN,NaN
1985,10,22,6,10,NaN,NaN
1985,10,22,6,20,NaN,NaN
1985,10,22,6,30,NaN,NaN
1985,10,22,6,40,NaN,NaN
1985,10,22,6,50,NaN,NaN
1985,10,22,7,00,NaN,NaN
1985,10,22,7,10,NaN,NaN
1985,10,22,7,20,NaN,NaN
1985,10,22,7,30,NaN,NaN
1985,10,22,7,40,NaN,NaN
1985,10,22,7,50,NaN,NaN
1985,10,22,8,00,NaN,NaN
1985,10,22,8,10,NaN,NaN
1985,10,22,8,20,NaN,NaN
1985,10,22,8,30,NaN,NaN
1985,10,22,8,40,NaN,NaN
1985,10,22,8,50,NaN,NaN
1985,10,22,9,00,NaN,NaN
1985,10,22,9,10,NaN,NaN
1985,10,22,9,20,NaN,NaN
1985,10,22,9,30,NaN,NaN
1985,10,22,9,40,NaN,NaN
1985,10,22,9,50,NaN,NaN
1985,10,22,10,00,NaN,NaN
1985,10,22,10,10,NaN,NaN
1985,10,22,10,20,NaN,NaN
1985,10,22,10,30,NaN,NaN
1985,10,22,10,40,NaN,NaN
1985,10,22,10,50,NaN,NaN
1985,10,22,11,00,NaN,NaN
1985,10,22,11,10,NaN,NaN
1985,10,22,11,20,NaN,NaN
1985,10,22,11,30,NaN,NaN
1985,10,22,11,40,NaN,NaN
1985,10,22,11,50,NaN,NaN
1985,10,22,12,00,NaN,NaN
1985,10,22,12,10,NaN,NaN
1985,10,22,12,20,NaN,NaN
1985,10,22,12,30,NaN,NaN
1985,10,22,12,40,NaN,NaN
1985,10,22,12,50,NaN,NaN
1985,10,22,13,00,NaN,NaN
1985,10,22,13,10,NaN,NaN
1985,10,22,13,20,NaN,NaN
1985,10,22,13,30,NaN,NaN
1985,10,22,13,40,NaN,NaN
1985,10,22,13,50,NaN,NaN
1985,10,22,14,00,NaN,NaN
1985,10,22,14,10,NaN,NaN
1985,10,22,14,20,NaN,NaN
1985,10,22,14,30,NaN,NaN
1985,10,22,14,40,NaN,NaN
1985,10,22,14,50,NaN,NaN
1985,10,22,15,00,NaN,NaN
1985,10,22,15,10,NaN,NaN
1985,10,22,15,20,NaN,NaN
1985,10,22,15,30,NaN,NaN
1985,10,22,15,40,NaN,NaN
1985,10,22,15,50,NaN,NaN
1985,10,22,16,00,NaN,NaN
1985,10,22,16,10,NaN,NaN
1985,10,22,16,20,NaN,NaN
1985,10,22,16,30,NaN,NaN
1985,10,22,16,40,NaN,NaN
1985,10,22,16,50,NaN,NaN
1985,10,22,17,00,NaN,NaN
1985,10,22,17,10,NaN,NaN
1985,10,22,17,20,NaN,NaN
1985,10,22,17,30,NaN,NaN
1985,10,22,17,40,NaN,NaN
1985,10,22,17,50,NaN,NaN
1985,10,22,18,00,NaN,NaN
1985,10,22,18,10,NaN,NaN
1985,10,22,18,20,NaN,NaN
1985,10,22,18,30,NaN,NaN
1985,10,22,18,40,NaN,NaN
1985,10,22,18,50,NaN,NaN
1985,10,22,19,00,NaN,NaN
1985,10,22,19,10,NaN,NaN
1985,10,22,19,20,NaN,NaN
1985,10,22,19,30,NaN,NaN
1985,10,22,19,40,NaN,NaN
1985,10,22,19,50,NaN,NaN
1985,10,22,20,00,NaN,NaN
1985,10,22,20,10,NaN,NaN
1985,10,22,20,20,NaN,NaN
1985,10,22,20,30,NaN,NaN
1985,10,22,20,40,NaN,NaN
1985,10,22,20,50,NaN,NaN
1985,10,22,21,00,NaN,NaN
1985,10,22,21,10,NaN,NaN
1985,10,22,21,20,NaN,NaN
1985,10,22,21,30,NaN,NaN
1985,10,22,21,40,NaN,NaN
1985,10,22,21,50,NaN,NaN
1985,10,22,22,00,NaN,NaN
1985,10,22,22,10,NaN,NaN
1985,10,22,22,20,NaN,NaN
1985,10,22,22,30,NaN,NaN
1985,10,22,22,40,NaN,NaN
1985,10,22,22,50,NaN,NaN
1985,10,22,23,00,NaN,NaN
1985,10,22,23,10,NaN,NaN
1985,10,22,23,20,NaN,NaN
1985,10,22,23,30,NaN,NaN
1985,10,22,23,40,NaN,NaN
1985,10,22,23,50,NaN,NaN
1985,10,23,0,00,NaN,NaN
1985,10,23,0,10,NaN,NaN
1985,10,23,0,20,NaN,NaN
1985,10,23,0,30,NaN,NaN
1985,10,23,0,40,NaN,NaN
1985,10,23,0,50,NaN,NaN
1985,10,23,1,00,NaN,NaN
1985,10,23,1,10,NaN,NaN
1985,10,23,1,20,NaN,NaN
1985,10,23,1,30,NaN,NaN
1985,10,23,1,40,NaN,NaN
1985,10,23,1,50,NaN,NaN
1985,10,23,2,00,NaN,NaN
1985,10,23,2,10,NaN,NaN
1985,10,23,2,20,NaN,NaN
1985,10,23,2,30,NaN,NaN
1985,10,23,2,40,NaN,NaN
1985,10,23,2,50,NaN,NaN
1985,10,23,3,00,NaN,NaN
1985,10,23,3,10,NaN,NaN
1985,10,23,3,20,NaN,NaN
1985,10,23,3,30,NaN,NaN
1985,10,23,3,40,NaN,NaN
1985,10,23,3,50,NaN,NaN
1985,10,23,4,00,NaN,NaN
1985,10,23,4,10,NaN,NaN
1985,10,23,4,20,NaN,NaN
1985,10,23,4,30,NaN,NaN
1985,10,23,4,40,NaN,NaN
1985,10,23,4,50,NaN,NaN
1985,10,23,5,00,NaN,NaN
1985,10,23,5,10,NaN,NaN
1985,10,23,5,20,NaN,NaN
1985,10,23,5,30,NaN,NaN
1985,10,23,5,40,NaN,NaN
1985,10,23,5,50,NaN,NaN
1985,10,23,6,00,NaN,NaN
1985,10,23,6,10,NaN,NaN
1985,10,23,6,20,NaN,NaN
1985,10,23,6,30,NaN,NaN
1985,10,23,6,40,NaN,NaN
1985,10,23,6,50,NaN,NaN
1985,10,23,7,00,NaN,NaN
1985,10,23,7,10,NaN,NaN
1985,10,23,7,20,NaN,NaN
1985,10,23,7,30,NaN,NaN
1985,10,23,7,40,NaN,NaN
1985,10,23,7,50,NaN,NaN
1985,10,23,8,00,NaN,NaN
1985,10,23,8,10,NaN,NaN
1985,10,23,8,20,NaN,NaN
1985,10,23,8,30,NaN,NaN
1985,10,23,8,40,NaN,NaN
1985,10,23,8,50,NaN,NaN
1985,10,23,9,00,NaN,NaN
1985,10,23,9,10,NaN,NaN
1985,10,23,9,20,NaN,NaN
1985,10,23,9,30,NaN,NaN
1985,10,23,9,40,NaN,NaN
1985,10,23,9,50,NaN,NaN
1985,10,23,10,00,NaN,NaN
1985,10,23,10,10,NaN,NaN
1985,10,23,10,20,NaN,NaN
1985,10,23,10,30,NaN,NaN
1985,10,23,10,40,NaN,NaN
1985,10,23,10,50,NaN,NaN
1985,10,23,11,00,NaN,NaN
1985,10,23,11,10,NaN,NaN
1985,10,23,11,20,NaN,NaN
1985,10,23,11,30,NaN,NaN
1985,10,23,11,40,NaN,NaN
1985,10,23,11,50,NaN,NaN
1985,10,23,12,00,NaN,NaN
1985,10,23,12,10,NaN,NaN
1985,10,23,12,20,NaN,NaN
1985,10,23,12,30,NaN,NaN
1985,10,23,12,40,NaN,NaN
1985,10,23,12,50,NaN,NaN
1985,10,23,13,00,NaN,NaN
1985,10,23,13,10,NaN,NaN
1985,10,23,13,20,NaN,NaN
1985,10,23,13,30,NaN,NaN
1985,10,23,13,40,NaN,NaN
1985,10,23,13,50,NaN,NaN
1985,10,23,14,00,NaN,NaN
1985,10,23,14,10,NaN,NaN
1985,10,23,14,20,NaN,NaN
1985,10,23,14,30,NaN,NaN
1985,10,23,14,40,NaN,NaN
1985,10,23,14,50,NaN,NaN
1985,10,23,15,00,NaN,NaN
1985,10,23,15,10,NaN,NaN
1985,10,23,15,20,NaN,NaN
1985,10,23,15,30,NaN,NaN
1985,10,23,15,40,NaN,NaN
1985,10,23,15,50,NaN,NaN
1985,10,23,16,00,NaN,NaN
1985,10,23,16,10,NaN,NaN
1985,10,23,16,20,NaN,NaN
1985,10,23,16,30,NaN,NaN
1985,10,23,16,40,NaN,NaN
1985,10,23,16,50,NaN,NaN
1985,10,23,17,00,NaN,NaN
1985,10,23,17,10,NaN,NaN
1985,10,23,17,20,NaN,NaN
1985,10,23,17,30,NaN,NaN
1985,10,23,17,40,NaN,NaN
1985,10,23,17,50,NaN,NaN
1985,10,23,18,00,NaN,NaN
1985,10,23,18,10,NaN,NaN
1985,10,23,18,20,NaN,NaN
1985,10,23,18,30,NaN,NaN
1985,10,23,18,40,NaN,NaN
1985,10,23,18,50,NaN,NaN
1985,10,23,19,00,NaN,NaN
1985,10,23,19,10,NaN,NaN
1985,10,23,19,20,NaN,NaN
1985,10,23,19,30,NaN,NaN
1985,10,23,19,40,NaN,NaN
1985,10,23,19,50,NaN,NaN
1985,10,23,20,00,NaN,NaN
1985,10,23,20,10,NaN,NaN
1985,10,23,20,20,NaN,NaN
1985,10,23,20,30,NaN,NaN
1985,10,23,20,40,NaN,NaN
1985,10,23,20,50,NaN,NaN
1985,10,23,21,00,NaN,NaN
1985,10,23,21,10,NaN,NaN
1985,10,23,21,20,NaN,NaN
1985,10,23,21,30,NaN,NaN
1985,10,23,21,40,NaN,NaN
1985,10,23,21,50,NaN,NaN
1985,10,23,22,00,NaN,NaN
1985,10,23,22,10,NaN,NaN
1985,10,23,22,20,NaN,NaN
1985,10,23,22,30,NaN,NaN
1985,10,23,22,40,NaN,NaN
1985,10,23,22,50,NaN,NaN
1985,10,23,23,00,NaN,NaN
1985,10,23,23,10,NaN,NaN
1985,10,23,23,20,NaN,NaN
1985,10,23,23,30,NaN,NaN
1985,10,23,23,40,NaN,NaN
1985,10,23,23,50,NaN,NaN
1985,10,24,0,00,NaN,NaN
1985,10,24,0,10,NaN,NaN
1985,10,24,0,20,NaN,NaN
1985,10,24,0,30,NaN,NaN
1985,10,24,0,40,NaN,NaN
1985,10,24,0,50,NaN,NaN
1985,10,24,1,00,NaN,NaN
1985,10,24,1,10,NaN,NaN
1985,10,24,1,20,NaN,NaN
1985,10,24,1,30,NaN,NaN
1985,10,24,1,40,NaN,NaN
1985,10,24,1,50,NaN,NaN
1985,10,24,2,00,NaN,NaN
1985,10,24,2,10,NaN,NaN
1985,10,24,2,20,NaN,NaN
1985,10,24,2,30,NaN,NaN
1985,10,24,2,40,NaN,NaN
1985,10,24,2,50,NaN,NaN
1985,10,24,3,00,NaN,NaN
1985,10,24,3,10,NaN,NaN
1985,10,24,3,20,NaN,NaN
1985,10,24,3,30,NaN,NaN
1985,10,24,3,40,NaN,NaN
1985,10,24,3,50,NaN,NaN
1985,10,24,4,00,NaN,NaN
1985,10,24,4,10,NaN,NaN
1985,10,24,4,20,NaN,NaN
1985,10,24,4,30,NaN,NaN
1985,10,24,4,40,NaN,NaN
1985,10,24,4,50,NaN,NaN
1985,10,24,5,00,NaN,NaN
1985,10,24,5,10,NaN,NaN
1985,10,24,5,20,NaN,NaN
1985,10,24,5,30,NaN,NaN
1985,10,24,5,40,NaN,NaN
1985,10,24,5,50,NaN,NaN
1985,10,24,6,00,NaN,NaN
1985,10,24,6,10,NaN,NaN
1985,10,24,6,20,NaN,NaN
1985,10,24,6,30,NaN,NaN
1985,10,24,6,40,NaN,NaN
1985,10,24,6,50,NaN,NaN
1985,10,24,7,00,NaN,NaN
1985,10,24,7,10,NaN,NaN
1985,10,24,7,20,NaN,NaN
1985,10,24,7,30,NaN,NaN
1985,10,24,7,40,NaN,NaN
1985,10,24,7,50,NaN,NaN
1985,10,24,8,00,NaN,NaN
1985,10,24,8,10,NaN,NaN
1985,10,24,8,20,NaN,NaN
1985,10,24,8,30,NaN,NaN
1985,10,24,8,40,NaN,NaN
1985,10,24,8,50,NaN,NaN
1985,10,24,9,00,NaN,NaN
1985,10,24,9,10,NaN,NaN
1985,10,24,9,20,NaN,NaN
1985,10,24,9,30,NaN,NaN
1985,10,24,9,40,NaN,NaN
1985,10,24,9,50,NaN,NaN
1985,10,24,10,00,NaN,NaN
1985,10,24,10,10,NaN,NaN
1985,10,24,10,20,NaN,NaN
1985,10,24,10,30,NaN,NaN
1985,10,24,10,40,NaN,NaN
1985,10,24,10,50,NaN,NaN
1985,10,24,11,00,NaN,NaN
1985,10,24,11,10,NaN,NaN
1985,10,24,11,20,NaN,NaN
1985,10,24,11,30,NaN,NaN
1985,10,24,11,40,NaN,NaN
1985,10,24,11,50,NaN,NaN
1985,10,24,12,00,NaN,NaN
1985,10,24,12,10,NaN,NaN
1985,10,24,12,20,NaN,NaN
1985,10,24,12,30,NaN,NaN
1985,10,24,12,40,NaN,NaN
1985,10,24,12,50,NaN,NaN
1985,10,24,13,00,NaN,NaN
1985,10,24,13,10,NaN,NaN
1985,10,24,13,20,NaN,NaN
1985,10,24,13,30,NaN,NaN
1985,10,24,13,40,NaN,NaN
1985,10,24,13,50,NaN,NaN
1985,10,24,14,00,NaN,NaN
1985,10,24,14,10,NaN,NaN
1985,10,24,14,20,NaN,NaN
1985,10,24,14,30,NaN,NaN
1985,10,24,14,40,NaN,NaN
1985,10,24,14,50,NaN,NaN
1985,10,24,15,00,NaN,NaN
1985,10,24,15,10,NaN,NaN
1985,10,24,15,20,NaN,NaN
1985,10,24,15,30,NaN,NaN
1985,10,24,15,40,NaN,NaN
1985,10,24,15,50,NaN,NaN
1985,10,24,16,00,NaN,NaN
1985,10,24,16,10,NaN,NaN
1985,10,24,16,20,NaN,NaN
1985,10,24,16,30,NaN,NaN
1985,10,24,16,40,NaN,NaN
1985,10,24,16,50,NaN,NaN
1985,10,24,17,00,NaN,NaN
1985,10,24,17,10,NaN,NaN
1985,10,24,17,20,NaN,NaN
1985,10,24,17,30,NaN,NaN
1985,10,24,17,40,NaN,NaN
1985,10,24,17,50,NaN,NaN
1985,10,24,18,00,NaN,NaN
1985,10,24,18,10,NaN,NaN
1985,10,24,18,20,NaN,NaN
1985,10,24,18,30,NaN,NaN
1985,10,24,18,40,NaN,NaN
1985,10,24,18,50,NaN,NaN
1985,10,24,19,00,NaN,NaN
1985,10,24,19,10,NaN,NaN
1985,10,24,19,20,NaN,NaN
1985,10,24,19,30,NaN,NaN
1985,10,24,19,40,NaN,NaN
1985,10,24,19,50,NaN,NaN
1985,10,24,20,00,NaN,NaN
1985,10,24,20,10,NaN,NaN
1985,10,24,20,20,NaN,NaN
1985,10,24,20,30,NaN,NaN
1985,10,24,20,40,NaN,NaN
1985,10,24,20,50,NaN,NaN
1985,10,24,21,00,NaN,NaN
1985,10,24,21,10,NaN,NaN
1985,10,24,21,20,NaN,NaN
1985,10,24,21,30,NaN,NaN
1985,10,24,21,40,NaN,NaN
1985,10,24,21,50,NaN,NaN
1985,10,24,22,00,NaN,NaN
1985,10,24,22,10,NaN,NaN
1985,10,24,22,20,NaN,NaN
1985,10,24,22,30,NaN,NaN
1985,10,24,22,40,NaN,NaN
1985,10,24,22,50,NaN,NaN
1985,10,24,23,00,NaN,NaN
1985,10,24,23,10,NaN,NaN
1985,10,24,23,20,NaN,NaN
1985,10,24,23,30,NaN,NaN
1985,10,24,23,40,NaN,NaN
1985,10,24,23,50,NaN,NaN
1985,10,25,0,00,NaN,NaN
1985,10,25,0,10,NaN,NaN
1985,10,25,0,20,NaN,NaN
1985,10,25,0,30,NaN,NaN
1985,10,25,0,40,NaN,NaN
1985,10,25,0,50,NaN,NaN
1985,10,25,1,00,NaN,NaN
1985,10,25,1,10,NaN,NaN
1985,10,25,1,20,NaN,NaN
1985,10,25,1,30,NaN,NaN
1985,10,25,1,40,NaN,NaN
1985,10,25,1,50,NaN,NaN
1985,10,25,2,00,NaN,NaN
1985,10,25,2,10,NaN,NaN
1985,10,25,2,20,NaN,NaN
1985,10,25,2,30,NaN,NaN
1985,10,25,2,40,NaN,NaN
1985,10,25,2,50,NaN,NaN
1985,10,25,3,00,NaN,NaN
1985,10,25,3,10,NaN,NaN
1985,10,25,3,20,NaN,NaN
1985,10,25,3,30,NaN,NaN
1985,10,25,3,40,NaN,NaN
1985,10,25,3,50,NaN,NaN
1985,10,25,4,00,NaN,NaN
1985,10,25,4,10,NaN,NaN
1985,10,25,4,20,NaN,NaN
1985,10,25,4,30,NaN,NaN
1985,10,25,4,40,NaN,NaN
1985,10,25,4,50,NaN,NaN
1985,10,25,5,00,NaN,NaN
1985,10,25,5,10,NaN,NaN
1985,10,25,5,20,NaN,NaN
1985,10,25,5,30,NaN,NaN
1985,10,25,5,40,NaN,NaN
1985,10,25,5,50,NaN,NaN
1985,10,25,6,00,NaN,NaN
1985,10,25,6,10,NaN,NaN
1985,10,25,6,20,NaN,NaN
1985,10,25,6,30,NaN,NaN
1985,10,25,6,40,NaN,NaN
1985,10,25,6,50,NaN,NaN
1985,10,25,7,00,NaN,NaN
1985,10,25,7,10,NaN,NaN
1985,10,25,7,20,NaN,NaN
1985,10,25,7,30,NaN,NaN
1985,10,25,7,40,NaN,NaN
1985,10,25,7,50,NaN,NaN
1985,10,25,8,00,NaN,NaN
1985,10,25,8,10,NaN,NaN
1985,10,25,8,20,NaN,NaN
1985,10,25,8,30,NaN,NaN
1985,10,25,8,40,NaN,NaN
1985,10,25,8,50,NaN,NaN
1985,10,25,9,00,NaN,NaN
1985,10,25,9,10,NaN,NaN
1985,10,25,9,20,NaN,NaN
1985,10,25,9,30,NaN,NaN
1985,10,25,9,40,NaN,NaN
1985,10,25,9,50,NaN,NaN
1985,10,25,10,00,NaN,NaN
1985,10,25,10,10,NaN,NaN
1985,10,25,10,20,NaN,NaN
1985,10,25,10,30,NaN,NaN
1985,10,25,10,40,NaN,NaN
1985,10,25,10,50,NaN,NaN
1985,10,25,11,00,NaN,NaN
1985,10,25,11,10,NaN,NaN
1985,10,25,11,20,NaN,NaN
1985,10,25,11,30,NaN,NaN
1985,10,25,11,40,NaN,NaN
1985,10,25,11,50,NaN,NaN
1985,10,25,12,00,NaN,NaN
1985,10,25,12,10,NaN,NaN
1985,10,25,12,20,NaN,NaN
1985,10,25,12,30,NaN,NaN
1985,10,25,12,40,NaN,NaN
1985,10,25,12,50,NaN,NaN
1985,10,25,13,00,NaN,NaN
1985,10,25,13,10,NaN,NaN
1985,10,25,13,20,NaN,NaN
1985,10,25,13,30,NaN,NaN
1985,10,25,13,40,NaN,NaN
1985,10,25,13,50,NaN,NaN
1985,10,25,14,00,NaN,NaN
1985,10,25,14,10,NaN,NaN
1985,10,25,14,20,NaN,NaN
1985,10,25,14,30,NaN,NaN
1985,10,25,14,40,NaN,NaN
1985,10,25,14,50,NaN,NaN
1985,10,25,15,00,NaN,NaN
1985,10,25,15,10,NaN,NaN
1985,10,25,15,20,NaN,NaN
1985,10,25,15,30,NaN,NaN
1985,10,25,15,40,NaN,NaN
1985,10,25,15,50,NaN,NaN
1985,10,25,16,00,NaN,NaN
1985,10,25,16,10,NaN,NaN
1985,10,25,16,20,NaN,NaN
1985,10,25,16,30,NaN,NaN
1985,10,25,16,40,NaN,NaN
1985,10,25,16,50,NaN,NaN
1985,10,25,17,00,NaN,NaN
1985,10,25,17,10,NaN,NaN
1985,10,25,17,20,NaN,NaN
1985,10,25,17,30,NaN,NaN
1985,10,25,17,40,NaN,NaN
1985,10,25,17,50,NaN,NaN
1985,10,25,18,00,NaN,NaN
1985,10,25,18,10,NaN,NaN
1985,10,25,18,20,NaN,NaN
1985,10,25,18,30,NaN,NaN
1985,10,25,18,40,NaN,NaN
1985,10,25,18,50,NaN,NaN
1985,10,25,19,00,NaN,NaN
1985,10,25,19,10,NaN,NaN
1985,10,25,19,20,NaN,NaN
1985,10,25,19,30,NaN,NaN
1985,10,25,19,40,NaN,NaN
1985,10,25,19,50,NaN,NaN
1985,10,25,20,00,NaN,NaN
1985,10,25,20,10,NaN,NaN
1985,10,25,20,20,NaN,NaN
1985,10,25,20,30,NaN,NaN
1985,10,25,20,40,NaN,NaN
1985,10,25,20,50,NaN,NaN
1985,10,25,21,00,NaN,NaN
1985,10,25,21,10,NaN,NaN
1985,10,25,21,20,NaN,NaN
1985,10,25,21,30,NaN,NaN
1985,10,25,21,40,NaN,NaN
1985,10,25,21,50,NaN,NaN
1985,10,25,22,00,NaN,NaN
1985,10,25,22,10,NaN,NaN
1985,10,25,22,20,NaN,NaN
1985,10,25,22,30,NaN,NaN
1985,10,25,22,40,NaN,NaN
1985,10,25,22,50,NaN,NaN
1985,10,25,23,00,NaN,NaN
1985,10,25,23,10,NaN,NaN
1985,10,25,23,20,NaN,NaN
1985,10,25,23,30,NaN,NaN
1985,10,25,23,40,NaN,NaN
1985,10,25,23,50,NaN,NaN
1985,10,26,0,00,NaN,NaN
1985,10,26,0,10,NaN,NaN
1985,10,26,0,20,NaN,NaN
1985,10,26,0,30,NaN,NaN
1985,10,26,0,40,NaN,NaN
1985,10,26,0,50,NaN,NaN
1985,10,26,1,00,NaN,NaN
1985,10,26,1,10,NaN,NaN
1985,10,26,1,20,NaN,NaN
1985,10,26,1,30,NaN,NaN
1985,10,26,1,40,NaN,NaN
1985,10,26,1,50,NaN,NaN
1985,10,26,2,00,NaN,NaN
1985,10,26,2,10,NaN,NaN
1985,10,26,2,20,NaN,NaN
1985,10,26,2,30,NaN,NaN
1985,10,26,2,40,NaN,NaN
1985,10,26,2,50,NaN,NaN
1985,10,26,3,00,NaN,NaN
1985,10,26,3,10,NaN,NaN
1985,10,26,3,20,NaN,NaN
1985,10,26,3,30,NaN,NaN
1985,10,26,3,40,NaN,NaN
1985,10,26,3,50,NaN,NaN
1985,10,26,4,00,NaN,NaN
1985,10,26,4,10,NaN,NaN
1985,10,26,4,20,NaN,NaN
1985,10,26,4,30,NaN,NaN
1985,10,26,4,40,NaN,NaN
1985,10,26,4,50,NaN,NaN
1985,10,26,5,00,NaN,NaN
1985,10,26,5,10,NaN,NaN
1985,10,26,5,20,NaN,NaN
1985,10,26,5,30,NaN,NaN
1985,10,26,5,40,NaN,NaN
1985,10,26,5,50,NaN,NaN
1985,10,26,6,00,NaN,NaN
1985,10,26,6,10,NaN,NaN
1985,10,26,6,20,NaN,NaN
1985,10,26,6,30,NaN,NaN
1985,10,26,6,40,NaN,NaN
1985,10,26,6,50,NaN,NaN
1985,10,26,7,00,NaN,NaN
1985,10,26,7,10,NaN,NaN
1985,10,26,7,20,NaN,NaN
1985,10,26,7,30,NaN,NaN
1985,10,26,7,40,NaN,NaN
1985,10,26,7,50,NaN,NaN
1985,10,26,8,00,NaN,NaN
1985,10,26,8,10,NaN,NaN
1985,10,26,8,20,NaN,NaN
1985,10,26,8,30,NaN,NaN
1985,10,26,8,40,NaN,NaN
1985,10,26,8,50,NaN,NaN
1985,10,26,9,00,NaN,NaN
1985,10,26,9,10,NaN,NaN
1985,10,26,9,20,NaN,NaN
1985,10,26,9,30,NaN,NaN
1985,10,26,9,40,NaN,NaN
1985,10,26,9,50,NaN,NaN
1985,10,26,10,00,NaN,NaN
1985,10,26,10,10,NaN,NaN
1985,10,26,10,20,NaN,NaN
1985,10,26,10,30,NaN,NaN
1985,10,26,10,40,NaN,NaN
1985,10,26,10,50,NaN,NaN
1985,10,26,11,00,NaN,NaN
1985,10,26,11,10,NaN,NaN
1985,10,26,11,20,NaN,NaN
1985,10,26,11,30,NaN,NaN
1985,10,26,11,40,NaN,NaN
1985,10,26,11,50,NaN,NaN
1985,10,26,12,00,NaN,NaN
1985,10,26,12,10,NaN,NaN
1985,10,26,12,20,NaN,NaN
1985,10,26,12,30,NaN,NaN
1985,10,26,12,40,NaN,NaN
1985,10,26,12,50,NaN,NaN
1985,10,26,13,00,NaN,NaN
1985,10,26,13,10,NaN,NaN
1985,10,26,13,20,NaN,NaN
1985,10,26,13,30,NaN,NaN
1985,10,26,13,40,NaN,NaN
1985,10,26,13,50,NaN,NaN
1985,10,26,14,00,NaN,NaN
1985,10,26,14,10,NaN,NaN
1985,10,26,14,20,NaN,NaN
1985,10,26,14,30,NaN,NaN
1985,10,26,14,40,NaN,NaN
1985,10,26,14,50,NaN,NaN
1985,10,26,15,00,NaN,NaN
1985,10,26,15,10,NaN,NaN
1985,10,26,15,20,NaN,NaN
1985,10,26,15,30,NaN,NaN
1985,10,26,15,40,NaN,NaN
1985,10,26,15,50,NaN,NaN
1985,10,26,16,00,NaN,NaN
1985,10,26,16,10,NaN,NaN
1985,10,26,16,20,NaN,NaN
1985,10,26,16,30,NaN,NaN
1985,10,26,16,40,NaN,NaN
1985,10,26,16,50,NaN,NaN
1985,10,26,17,00,NaN,NaN
1985,10,26,17,10,NaN,NaN
1985,10,26,17,20,NaN,NaN
1985,10,26,17,30,NaN,NaN
1985,10,26,17,40,NaN,NaN
1985,10,26,17,50,NaN,NaN
